ترم ارائه درس,دانشكده درس,دانشكده درس,گروه آموزشي درس,گروه آموزشي درس,شماره و گروه درس,نام درس,كل,ع,ظر فيت,ثبت نام شده,تعداد ليست انتظار,جنس,نام استاد,زمان و مكان ارائه,زمان و مكان امتحان,محدوديت اخذ,مخصوص ورودي,دروس اجبار/متضاد,نحوه ارائه درس,دوره درس,امكان حذف اضطراري,امكان اخذ توسط مهمان,توضيحات
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811426_01,ساختمان2: ساختمانهاي فولادي,2,1,25,24,0,مختلط,امامي سيدجوادعظمتي حميدرضا,درس(ت): يك شنبه   16:00-16:45 مکان: دانشكده معماري ساختمان شماره  2(جديد) 3 (كلاس 103)، درس(ع): يك شنبه   16:45-18:45 مکان: دانشكده معماري ساختمان شماره  2(جديد) 3 (كلاس 103),تاريخ: 1402/03/27  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  معماري، ترم ورود از 3971 تا 4001،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811430_01,سازه هاي فولادي,2,0,35,22,0,مختلط,مينايي علي,درس(ت): شنبه      14:30-16:00 مکان: دانشكده معماري ساختمان شماره  2(جديد) 4 (كلاس 104),تاريخ: 1402/03/24  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  معماري، ترم ورود از 3991 تا 4001،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811433_01,آسايش محيطي,2,0,30,25,0,مختلط,صنايعيان هانيه,درس(ت): شنبه      13:00-14:30 مکان: دانشكده معماري ساختمان شماره  2(جديد) 1 (كلاس 101),تاريخ: 1402/04/04  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  معماري، ترم ورود از 3971 تا 4001،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811435_01,تاريخ معماري,2,0,25,25,0,مختلط,محمدمرادي اصغركامراني آويده,درس(ت): يك شنبه   10:30-12:00 مکان: دانشكده معماري ساختمان شماره  2(جديد) 2 (كلاس 102),تاريخ: 1402/03/22  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  معماري، ترم ورود از 4001 تا 4002،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811446_01,كارگاه مدلسازي 2,2,2,14,14,0,مختلط,خرم مهدي,درس(ع): شنبه      13:00-17:00 مکان: دانشكده معماري ساختمان شماره 1(قديم) كارگاه طراحي صنعتي1,تاريخ: 1402/03/20  ساعت: 11:00-13:00,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته طراحي  صنعتي، ترم ورود از 4001 تا 4001،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811446_02,كارگاه مدلسازي 2,2,2,14,15,0,مختلط,خرم مهدي,درس(ع): شنبه      08:00-12:00 مکان: دانشكده معماري ساختمان شماره 1(قديم) كارگاه طراحي صنعتي1,تاريخ: 1402/03/20  ساعت: 11:00-13:00,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته طراحي  صنعتي، ترم ورود از 4001 تا 4001،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811450_01,ارگونومي كاربردي,2,1,15,16,0,مختلط,اريسيان زهرهصادقي نائيني حسن,درس(ت): دوشنبه    09:15-10:00 مکان: دانشكده معماري ساختمان شماره 1(قديم) كلاس شماره 201، درس(ع): دوشنبه    10:00-12:00 مکان: دانشكده معماري ساختمان شماره 1(قديم) كلاس شماره 201,تاريخ: 1402/03/29  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته طراحي  صنعتي، ترم ورود از 3991 تا 4001،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811450_02,ارگونومي كاربردي,2,1,14,10,0,مختلط,اريسيان زهرهصادقي نائيني حسن,درس(ت): دوشنبه    14:30-15:15 مکان: دانشكده معماري ساختمان شماره 1(قديم) كلاس شماره 201، درس(ع): دوشنبه    15:15-17:15 مکان: دانشكده معماري ساختمان شماره 1(قديم) كلاس شماره 201,تاريخ: 1402/03/29  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته طراحي  صنعتي، ترم ورود از 3991 تا 4001،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811451_01,طراحي به كمك رايانه,2,2,14,9,0,مختلط,شكوهي امين رضا,درس(ع): سه شنبه   13:00-17:00 مکان: دانشكده معماري ساختمان شماره 1(قديم) كلاس شماره 203,تاريخ: 1402/03/16  ساعت: 11:00-13:00,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته طراحي  صنعتي، ترم ورود از 3991 تا 4001،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811451_02,طراحي به كمك رايانه,2,2,14,15,0,مختلط,شكوهي امين رضا,درس(ع): سه شنبه   08:00-12:00 مکان: دانشكده معماري ساختمان شماره 1(قديم) آتليه 202,تاريخ: 1402/03/16  ساعت: 11:00-13:00,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته طراحي  صنعتي، ترم ورود از 3991 تا 4001،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811453_01,فيزيك3-الكتريسيته و نور,2,0,30,29,0,مختلط,صفائيان محمد علي,درس(ت): دوشنبه    07:30-09:00 مکان: دانشكده معماري ساختمان شماره  2(جديد) 1 (كلاس 101),تاريخ: 1402/03/22  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته طراحي  صنعتي، ترم ورود از 4001 تا 4001،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,18,مهندسي معماري,11,واحد آموزش كارشناسي,1811455_01,طراحي فني2-اجزاي ماشين,2,0,25,23,0,مختلط,مرتضوي مقدم فائقه السادات,درس(ت): دوشنبه    17:30-19:00 مکان: دانشكده معماري ساختمان شماره  2(جديد) 1 (كلاس 101),تاريخ: 1402/03/31  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي معماري، گروه آموزشي واحد آموزش كارشناسي، رشته طراحي  صنعتي، ترم ورود از 3991 تا 4001،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,19,مهندسي مكانيك,11,واحد آموزش كارشناسي,1911021_01,مقدمه اي بر ديناميك سيالات محاسباتي(CFD),3,0,25,18,0,مختلط,پورانصاري زينب,درس(ت): يك شنبه   13:30-15:00 مکان: دانشكده مكانيك كلاس شماره 208، درس(ت): سه شنبه   13:30-15:00 مکان: دانشكده مكانيك كلاس شماره 208,تاريخ: 1402/03/28  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي مكانيك، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  مكانيك،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,19,مهندسي مكانيك,11,واحد آموزش كارشناسي,1911032_01,مقاومت مصالح 2,2,0,43,44,0,مختلط,صفي زاده ميرسعيد,درس(ت): دوشنبه    15:00-16:30 مکان: دانشكده مكانيك كلاس شماره 206,تاريخ: 1402/03/28  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي مكانيك، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  مكانيك،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,19,مهندسي مكانيك,11,واحد آموزش كارشناسي,1911032_02,مقاومت مصالح 2,2,0,43,42,0,مختلط,حق پناهي محمد,درس(ت): دوشنبه    15:00-16:30 مکان: دانشكده مكانيك كلاس شماره 106,تاريخ: 1402/03/28  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي مكانيك، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  مكانيك،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,19,مهندسي مكانيك,11,واحد آموزش كارشناسي,1911032_03,مقاومت مصالح 2,2,0,42,25,0,مختلط,دانشجو كامران,درس(ت): شنبه      09:00-10:30 مکان: دانشكده مكانيك كلاس شماره 207,تاريخ: 1402/03/28  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي مكانيك، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  مكانيك،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,19,مهندسي مكانيك,11,واحد آموزش كارشناسي,1911034_01,مقاومت مصالح 1,3,0,45,44,0,مختلط,آيت الهي مجيدرضا,درس(ت): يك شنبه   09:00-10:30 مکان: دانشكده مكانيك كلاس شماره 116، درس(ت): سه شنبه   09:00-10:30 مکان: دانشكده مكانيك كلاس شماره 116,تاريخ: 1402/03/30  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي مكانيك، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  مكانيك،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,19,مهندسي مكانيك,11,واحد آموزش كارشناسي,1911043_01,طراحي اجزاء 1,3,0,40,38,0,مختلط,اشرفي محمد جواد,درس(ت): شنبه      09:00-10:30 مکان: دانشكده مكانيك كلاس شماره 201، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده مكانيك كلاس شماره 201,تاريخ: 1402/03/22  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي مكانيك، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  مكانيك،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,19,مهندسي مكانيك,11,واحد آموزش كارشناسي,1911043_02,طراحي اجزاء 1,3,0,40,30,0,مختلط,ذبيحي فر سيدحسن,درس(ت): شنبه      09:00-10:30 مکان: دانشكده مكانيك كلاس شماره 106، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده مكانيك كلاس شماره 106,تاريخ: 1402/03/22  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي مكانيك، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  مكانيك،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,19,مهندسي مكانيك,11,واحد آموزش كارشناسي,1911044_01,فاز صفر پروژه,0,0,100,57,0,مختلط,پورانصاري زينب,مجاز براي مقطع كارشناسي، دانشکده مهندسي مكانيك، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي  مكانيك،,بي اثر,ندارد,عادي,روزانه,خير,بله,,,
